"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_extracted_at-2","_sdc_received_at-2","_sdc_batched_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_sync_started_at-2"
"10653","FRANK","1","1997-09-02","1997-09-30","1997-09-19","1","93.25","Frankenversand","Berliner Platz 43","München","","80805","Germany","2025-01-28 21:00:22.024786","2025-01-28 21:00:22.965973","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10653","16","17.45","30","0.1","2025-01-28 21:00:22.177844","2025-01-28 21:00:23.25984","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10653","FRANK","1","1997-09-02","1997-09-30","1997-09-19","1","93.25","Frankenversand","Berliner Platz 43","München","","80805","Germany","2025-01-28 21:00:22.024786","2025-01-28 21:00:22.965973","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10653","60","34","20","0.1","2025-01-28 21:00:22.177897","2025-01-28 21:00:23.259955","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10654","BERGS","5","1997-09-02","1997-09-30","1997-09-11","1","55.26","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.024893","2025-01-28 21:00:22.96614","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10654","4","22","12","0.1","2025-01-28 21:00:22.177986","2025-01-28 21:00:23.260067","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10654","BERGS","5","1997-09-02","1997-09-30","1997-09-11","1","55.26","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.024893","2025-01-28 21:00:22.96614","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10654","39","18","20","0.1","2025-01-28 21:00:22.17808","2025-01-28 21:00:23.260235","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10654","BERGS","5","1997-09-02","1997-09-30","1997-09-11","1","55.26","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.024893","2025-01-28 21:00:22.96614","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10654","54","7.45","6","0.1","2025-01-28 21:00:22.178177","2025-01-28 21:00:23.260358","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10655","REGGC","1","1997-09-03","1997-10-01","1997-09-11","2","4.41","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","2025-01-28 21:00:22.025023","2025-01-28 21:00:22.966311","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10655","41","9.65","20","0.2","2025-01-28 21:00:22.178276","2025-01-28 21:00:23.260471","2025-01-28 21:00:23.115917",NULL,"1738098023260",NULL,"1738098022345"
"10656","GREAL","6","1997-09-04","1997-10-02","1997-09-10","1","57.15","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","2025-01-28 21:00:22.02513","2025-01-28 21:00:22.966475","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10656","14","23.25","3","0.1","2025-01-28 21:00:22.178392","2025-01-28 21:00:23.260631","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10656","GREAL","6","1997-09-04","1997-10-02","1997-09-10","1","57.15","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","2025-01-28 21:00:22.02513","2025-01-28 21:00:22.966475","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10656","44","19.45","28","0.1","2025-01-28 21:00:22.178496","2025-01-28 21:00:23.260752","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10656","GREAL","6","1997-09-04","1997-10-02","1997-09-10","1","57.15","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","2025-01-28 21:00:22.02513","2025-01-28 21:00:22.966475","2025-01-28 21:00:22.880445",NULL,"1738098022966",NULL,"1738098022345","10656","47","9.5","6","0.1","2025-01-28 21:00:22.178578","2025-01-28 21:00:23.260865","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","15","15.5","50","0","2025-01-28 21:00:22.178692","2025-01-28 21:00:23.26098","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","41","9.65","24","0","2025-01-28 21:00:22.178754","2025-01-28 21:00:23.261099","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","46","12","45","0","2025-01-28 21:00:22.178835","2025-01-28 21:00:23.261212","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","47","9.5","10","0","2025-01-28 21:00:22.178934","2025-01-28 21:00:23.261325","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","56","38","45","0","2025-01-28 21:00:22.179014","2025-01-28 21:00:23.26144","2025-01-28 21:00:23.115917",NULL,"1738098023261",NULL,"1738098022345"
"10657","SAVEA","2","1997-09-04","1997-10-02","1997-09-15","2","352.69","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.025231","2025-01-28 21:00:22.966638","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10657","60","34","30","0","2025-01-28 21:00:22.179115","2025-01-28 21:00:23.261554","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10658","QUICK","4","1997-09-05","1997-10-03","1997-09-08","1","364.15","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.025333","2025-01-28 21:00:22.966808","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10658","21","10","60","0","2025-01-28 21:00:22.179196","2025-01-28 21:00:23.261666","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10658","QUICK","4","1997-09-05","1997-10-03","1997-09-08","1","364.15","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.025333","2025-01-28 21:00:22.966808","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10658","40","18.4","70","0.05","2025-01-28 21:00:22.179326","2025-01-28 21:00:23.261776","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10658","QUICK","4","1997-09-05","1997-10-03","1997-09-08","1","364.15","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.025333","2025-01-28 21:00:22.966808","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10658","60","34","55","0.05","2025-01-28 21:00:22.179439","2025-01-28 21:00:23.261895","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10658","QUICK","4","1997-09-05","1997-10-03","1997-09-08","1","364.15","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.025333","2025-01-28 21:00:22.966808","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10658","77","13","70","0.05","2025-01-28 21:00:22.179551","2025-01-28 21:00:23.262006","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10659","QUEEN","7","1997-09-05","1997-10-03","1997-09-10","2","105.81","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.025435","2025-01-28 21:00:22.966972","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10659","31","12.5","20","0.05","2025-01-28 21:00:22.179663","2025-01-28 21:00:23.262119","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10659","QUEEN","7","1997-09-05","1997-10-03","1997-09-10","2","105.81","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.025435","2025-01-28 21:00:22.966972","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10659","40","18.4","24","0.05","2025-01-28 21:00:22.179778","2025-01-28 21:00:23.262229","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10659","QUEEN","7","1997-09-05","1997-10-03","1997-09-10","2","105.81","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.025435","2025-01-28 21:00:22.966972","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10659","70","15","40","0.05","2025-01-28 21:00:22.179848","2025-01-28 21:00:23.262341","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10660","HUNGC","8","1997-09-08","1997-10-06","1997-10-15","1","111.29","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA","2025-01-28 21:00:22.025537","2025-01-28 21:00:22.967139","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10660","20","81","21","0","2025-01-28 21:00:22.17991","2025-01-28 21:00:23.262456","2025-01-28 21:00:23.115917",NULL,"1738098023262",NULL,"1738098022345"
"10661","HUNGO","7","1997-09-09","1997-10-07","1997-09-15","3","17.55","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.02564","2025-01-28 21:00:22.96736","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10661","39","18","3","0.2","2025-01-28 21:00:22.17997","2025-01-28 21:00:23.262622","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10661","HUNGO","7","1997-09-09","1997-10-07","1997-09-15","3","17.55","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.02564","2025-01-28 21:00:22.96736","2025-01-28 21:00:22.880445",NULL,"1738098022967",NULL,"1738098022345","10661","58","13.25","49","0.2","2025-01-28 21:00:22.180026","2025-01-28 21:00:23.262743","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10662","LONEP","3","1997-09-09","1997-10-07","1997-09-18","2","1.28","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.025741","2025-01-28 21:00:22.967532","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10662","68","12.5","10","0","2025-01-28 21:00:22.180136","2025-01-28 21:00:23.262925","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10663","BONAP","2","1997-09-10","1997-09-24","1997-10-03","2","113.15","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.025842","2025-01-28 21:00:22.967706","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10663","40","18.4","30","0.05","2025-01-28 21:00:22.180252","2025-01-28 21:00:23.263058","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10663","BONAP","2","1997-09-10","1997-09-24","1997-10-03","2","113.15","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.025842","2025-01-28 21:00:22.967706","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10663","42","14","30","0.05","2025-01-28 21:00:22.180404","2025-01-28 21:00:23.263176","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10663","BONAP","2","1997-09-10","1997-09-24","1997-10-03","2","113.15","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.025842","2025-01-28 21:00:22.967706","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10663","51","53","20","0.05","2025-01-28 21:00:22.180528","2025-01-28 21:00:23.26329","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10664","FURIB","1","1997-09-10","1997-10-08","1997-09-19","3","1.27","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.025944","2025-01-28 21:00:22.967877","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10664","10","31","24","0.15","2025-01-28 21:00:22.180644","2025-01-28 21:00:23.263408","2025-01-28 21:00:23.115917",NULL,"1738098023263",NULL,"1738098022345"
"10664","FURIB","1","1997-09-10","1997-10-08","1997-09-19","3","1.27","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.025944","2025-01-28 21:00:22.967877","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10664","56","38","12","0.15","2025-01-28 21:00:22.180761","2025-01-28 21:00:23.26352","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10664","FURIB","1","1997-09-10","1997-10-08","1997-09-19","3","1.27","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:22.025944","2025-01-28 21:00:22.967877","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10664","65","21.05","15","0.15","2025-01-28 21:00:22.18088","2025-01-28 21:00:23.263631","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10665","LONEP","1","1997-09-11","1997-10-09","1997-09-17","2","26.31","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.026045","2025-01-28 21:00:22.968042","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10665","51","53","20","0","2025-01-28 21:00:22.180996","2025-01-28 21:00:23.263742","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10665","LONEP","1","1997-09-11","1997-10-09","1997-09-17","2","26.31","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.026045","2025-01-28 21:00:22.968042","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10665","59","55","1","0","2025-01-28 21:00:22.181071","2025-01-28 21:00:23.263856","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10665","LONEP","1","1997-09-11","1997-10-09","1997-09-17","2","26.31","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.026045","2025-01-28 21:00:22.968042","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10665","76","18","10","0","2025-01-28 21:00:22.18115","2025-01-28 21:00:23.263966","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10628","BLONP","4","1997-08-12","1997-09-09","1997-08-20","3","30.36","Blondel père et fils","24, place Kléber","Strasbourg","","67000","France","2025-01-28 21:00:22.022302","2025-01-28 21:00:22.961057","2025-01-28 21:00:22.880445",NULL,"1738098022961",NULL,"1738098022345","10628","1","18","25","0","2025-01-28 21:00:22.173009","2025-01-28 21:00:23.25011","2025-01-28 21:00:23.115917",NULL,"1738098023250",NULL,"1738098022345"
"10666","RICSU","7","1997-09-12","1997-10-10","1997-09-22","2","232.42","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","2025-01-28 21:00:22.026145","2025-01-28 21:00:22.968447","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10666","29","123.79","36","0","2025-01-28 21:00:22.181272","2025-01-28 21:00:23.264081","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10666","RICSU","7","1997-09-12","1997-10-10","1997-09-22","2","232.42","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland","2025-01-28 21:00:22.026145","2025-01-28 21:00:22.968447","2025-01-28 21:00:22.880445",NULL,"1738098022968",NULL,"1738098022345","10666","65","21.05","10","0","2025-01-28 21:00:22.181343","2025-01-28 21:00:23.264192","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10667","ERNSH","7","1997-09-12","1997-10-10","1997-09-19","1","78.09","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.026247","2025-01-28 21:00:22.968957","2025-01-28 21:00:22.880445",NULL,"1738098022969",NULL,"1738098022345","10667","69","36","45","0.2","2025-01-28 21:00:22.181444","2025-01-28 21:00:23.26432","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10667","ERNSH","7","1997-09-12","1997-10-10","1997-09-19","1","78.09","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.026247","2025-01-28 21:00:22.968957","2025-01-28 21:00:22.880445",NULL,"1738098022969",NULL,"1738098022345","10667","71","21.5","14","0.2","2025-01-28 21:00:22.181522","2025-01-28 21:00:23.264436","2025-01-28 21:00:23.115917",NULL,"1738098023264",NULL,"1738098022345"
"10668","WANDK","1","1997-09-15","1997-10-13","1997-09-23","2","47.22","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany","2025-01-28 21:00:22.026348","2025-01-28 21:00:22.969145","2025-01-28 21:00:22.880445",NULL,"1738098022969",NULL,"1738098022345","10668","31","12.5","8","0.1","2025-01-28 21:00:22.181625","2025-01-28 21:00:23.264597","2025-01-28 21:00:23.115917",NULL,"1738098023265",NULL,"1738098022345"
"10668","WANDK","1","1997-09-15","1997-10-13","1997-09-23","2","47.22","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany","2025-01-28 21:00:22.026348","2025-01-28 21:00:22.969145","2025-01-28 21:00:22.880445",NULL,"1738098022969",NULL,"1738098022345","10668","55","24","4","0.1","2025-01-28 21:00:22.181742","2025-01-28 21:00:23.26472","2025-01-28 21:00:23.115917",NULL,"1738098023265",NULL,"1738098022345"
"10668","WANDK","1","1997-09-15","1997-10-13","1997-09-23","2","47.22","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany","2025-01-28 21:00:22.026348","2025-01-28 21:00:22.969145","2025-01-28 21:00:22.880445",NULL,"1738098022969",NULL,"1738098022345","10668","64","33.25","15","0.1","2025-01-28 21:00:22.181851","2025-01-28 21:00:23.264841","2025-01-28 21:00:23.115917",NULL,"1738098023265",NULL,"1738098022345"
"10669","SIMOB","2","1997-09-15","1997-10-13","1997-09-22","1","24.39","Simons bistro","Vinbæltet 34","Kobenhavn","","1734","Denmark","2025-01-28 21:00:22.02645","2025-01-28 21:00:22.969509","2025-01-28 21:00:22.880445",NULL,"1738098022970",NULL,"1738098022345","10669","36","19","30","0","2025-01-28 21:00:22.181962","2025-01-28 21:00:23.264956","2025-01-28 21:00:23.115917",NULL,"1738098023265",NULL,"1738098022345"
"10670","FRANK","4","1997-09-16","1997-10-14","1997-09-18","1","203.48","Frankenversand","Berliner Platz 43","München","","80805","Germany","2025-01-28 21:00:22.026551","2025-01-28 21:00:22.969708","2025-01-28 21:00:22.880445",NULL,"1738098022970",NULL,"1738098022345","10670","23","9","32","0","2025-01-28 21:00:22.182079","2025-01-28 21:00:23.265068","2025-01-28 21:00:23.115917",NULL,"1738098023265",NULL,"1738098022345"
